id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
R1TF43HD7BCMSF,Abhi,Excellent battery back up.quality materials. Value for money.,Reviewed in India on 12 February 2022,Good product. Value for money,5,,0,Carbon Black,Flair
R18RGDMRMI19UO,Joy Bhattacharjee,Good sound quality . Worth to buy .,Reviewed in India on 24 February 2022,Nice and Handy,5,https://m.media-amazon.com/images/I/511tKoLaFEL.jpg,0,Carbon Black,Flair
R1PAPM23CLB9ZR,Alim,"Value for money. Must have product.I like most about Noise Flair Neck Band is,1. Speed of connectivity2. Noise cancellation2. duel mic give best voice experience than any other neck band",Reviewed in India on 3 August 2021,Best sound quality build of product,5,,0,Forest Green,Flair
R13K5SVU1UWSQZ,MANMOHAN Kochhar,"Jab ye product mere paas aaya tub iski earlids broken thi pehle se aur jub maine ise replace karne ke liye daala uske baad naato mujhe koi return date mili aur nahi replace date mili, it's taking so much time please help me",Reviewed in India on 17 July 2021,Defective product,2,,0,Carbon Black,Flair
R2TW8Q918X8BC,Vijaya kumar dash, Best but for increase or decrease or power on off there is no such option on the device,Reviewed in India on 8 May 2022,No button for switch off the device,5,,0,Carbon Black,Flair
R3REZY7P7DERVS,Amazon Customer,"Yesterday brought today returned. I didn't even finish a single song, one side is not working... Quality of product is worse",Reviewed in India on 2 November 2021,Disappointed,1,,1,Jet Black,Sense
R37TWOQMUKIBUQ,Vanshika bhoir,"The sound quality is fab, love the senor thing in it helps alot , connectivity with the mobile is also very fast, bass quality is also excellent , got more better thing than thought price worthy",Reviewed in India on 9 February 2022,Helpful,5,,0,Stone Blue,Flair
R2M1861TFA4V5Z,Rajesh,"This earphones is very good,good sound, optimum bass, good noise cancellation and a best buy. But no volume control in the earphones. Bought it at 1299/-",Reviewed in India on 27 November 2021,Best buy,5,,0,Forest Green,Flair
R1GPY1XAKDPWJ4,Uday chawla,"I was a bit sceptical before buying this, my uncle suggested me to buy these and i want to say i didn't regret the purchase.",Reviewed in India on 12 January 2022,Just amazing!!,5,,0,Mist Grey,Flair
RXQ397CCR633D,lenac,I brought it for listening music and it is one of the best one I used so far.But for gaming there is a less than 1 second lagging but it is okAnd overall it is one of the best product,Reviewed in India on 23 December 2021,I like it very much,5,"https://m.media-amazon.com/images/I/61EnVkeUEaL.jpg
https://m.media-amazon.com/images/I/71k+-u2qy6L.jpg",0,Mist Grey,Flair
R3BE8SAZMG84EY,SURYA BIR,Please never buy these noise sense neckband it has worst build quality within a week my whole band broken down and wire also very which can be broken by little pressure,Reviewed in India on 1 March 2022,Worst product,1,,0,Jet Black,Sense
RE2N3SBUIWH2H,Arun Swaminath,I bought this product in march. Now it's not working. Audio quality and noise cancellation was all good. But the product is less durable. And plz Don't waste your money on this product.,Reviewed in India on 7 May 2022,Less durable product. Not worth your money,1,,0,Carbon Black,Flair
R1NL0ULF2DNVZ6,Pooja Bhatnagar,Within 2 months it stopped working . contacted n given in service centre but 20 days have already passed...no information has been given about it.Upset as spended 1700 n of no use,Reviewed in India on 13 May 2022,Given in service centre within 2 months of use but no info from them,1,,0,Carbon Black,Flair
R3CTMAOZWOFYK6,Amazon Customer,"I have purchased this handset month ago, bettey backup is awesome, fast charging is another best you need only 15min for full charging, sounds quality is good, paissa vasul products....",Reviewed in India on 17 April 2022,awesome bettery backup,5,,0,Stone Blue,Flair
R12VXFLUJ35ML5,SACHIN SHRIVASTAV,As brand promised it has a noise.a decent product.with good connection.good battery.c type charging.and decent sound,Reviewed in India on 20 April 2022,Good battery backup,5,,0,Cobalt Blue,Sense
R348NT4M66G8YV,Irshad Shaikh,"Noice Cancellation so Pathetic, Need to work on Touch button, Touch Sense very Pathetic. Neck band was too short, need to more long",Reviewed in India on 4 April 2022,Product is not Upto the Mark,1,,0,Mist Grey,Flair
R3L8YWQT7LB4CS,umesh shinde,"It has some unique features like touch operating, vibration on call and amazing battery backup.It doesn't work fully with one plus 5 may be might need some changes.",Reviewed in India on 26 November 2021,It has some unique features.,5,,0,Carbon Black,Flair
RDPLJDSY7ASM4,Amazon Customer, After 3-4 uses it is this ....even road side product is much better than this atleast you didn't spend 1000 for that....,Reviewed in India on 14 March 2022,Just like cheap roadside product,1,,0,Cobalt Blue,Sense
RM018E5UCO2WA,Gautam Ravaliya,overall good experience .. worth to purchase and best is this Indian Product ..!!!,Reviewed in India on 3 September 2021,Worth to Buy,4,,0,Carbon Black,Flair
R6L2J688KGFUI,Divya Singh,This neckband is quite better than other neckbands of other brands in this price line. I am happy with this one 😊very nice sound quality and bass is also very good.,Reviewed in India on 1 April 2022,Awesome,5,,0,Forest Green,Flair
R1XNG5RELW7M3H,Ramakant Navele,A valued product. Superb voice quality.,Reviewed in India on 18 December 2021,Value for money,5,https://m.media-amazon.com/images/I/61MLwr3yWWL.jpg,0,Stone Blue,Flair
R23U1ZARQARTRM,Rushabh,I will going to file a case as I have initiated replacement or return multiple times and I have the screenshot of all that but it has not been acknowledged and also the piece is defective.,Reviewed in India on 15 April 2022,Worng item get delivered,1,,0,Carbon Black,Flair
R3CV6OMK9J1LPF,Amazon Customer,Good quality product,Reviewed in India on 14 April 2022,Good quality product at decent price,4,,0,Forest Green,Flair
R3JZI1HLE0G1QG,Abdul Samad,"I like the sound quality and the battery Life of this neckband as well as the feature like vibration, but a little bit not satisfied with the mic and calling audio , quality",Reviewed in India on 2 June 2022,Value for money product,4,,0,Forest Green,Sense
R3D82U2FNQBT7M,Amazon Customer,"Very worst hearing all out side nice and the cable length is not enough, automatically its will cut the phone calls",Reviewed in India on 30 March 2022,Don't buy,2,,0,Carbon Black,Flair
RB8CBA3O0NANF,Jayasubash Thilagar,Sound quality is excellent...i am happy to have noise product..I like the product look....great experience with noise company and good sound quality. . . . . . . . . . . .,Reviewed in India on 29 March 2022,Good,4,,0,Carbon Black,Flair
R1D1FORRLUTRV,Parte,Sound quality is Poor with long battery life.,Reviewed in India on 2 November 2021,"sound quality is Poor, local quality sound.",2,,0,Cobalt Blue,Sense
R3U1EMCF18QVHI,Md Mobasshir,I liked the product Good productEasy to use. Must buy Good product. Very Good product. Easy to use. Liked it....It's work amazing. I'm very satisfied with this product...,Reviewed in India on 20 May 2022,Good product,5,,0,Forest Green,Flair
RQLRF3YYU7I1T,Roshni Kohli,SONGS are not getting changed in Spotify by buttons.When earphones are plugged even in full vloume I can hear background noise which spoils my music listening experience.,Reviewed in India on 3 March 2022,GOOD,4,,0,Jet Black,Sense
R1SSTNBO1KRLP2,Mithun Kumar,I Bought this product in February 2022. And now it stopped working.And when I call to customer care no response found. I am Unable to replace it. Bcz it’s over from Amazon site,Reviewed in India on 30 May 2022,Worst Experience By Amazon Product,5,,0,Jet Black,Sense
R1IRPMBG9LYFPD,SWAPAN KUMAR NATH,"The colour, the features, the sound quality superb, noise cancellation very satisfactory. Overall damn good product.",Reviewed in India on 10 August 2021,Value for money. Great product.,5,,0,Forest Green,Flair
R3MUMGW5L7TFUR,sukhendra,"The product is excellent, very thing good Bass, Nice cancellation, design but there is on issue i.e. with the fitting If you will wear it for a long time its gonna start hurting the ears.",Reviewed in India on 20 November 2021,Worth For money but Issue with the fitting,1,,0,Stone Blue,Flair
R1RI0K171CIPBD,Aditya,"Its very bad product , start off and onIs big issue , I always start on this product by using charging methodIt can not open automatic by suggest method",Reviewed in India on 15 December 2021,Very bad product,1,,0,Carbon Black,Flair
R2TAEU315CMNH1,debashis c.,"Noise flair sound quality is good, but bass is little down",Reviewed in India on 30 August 2021,Noise flair is good product,4,"https://m.media-amazon.com/images/I/D1YuizRzY2S.jpg
https://m.media-amazon.com/images/I/D1aINL3cEzS.jpg",0,Forest Green,Flair
R1U33JX6E6XCRI,Neo,"The product is overall okay with good battery life, but the ear portion given for comfortable fitting hurts the ear badly.",Reviewed in India on 3 November 2021,Good for hurting ears,1,,0,Jet Black,Sense
R1B7ARVRAHQMV9,Rahul Yadav,Call Voice is Very Less. Touch Is Not Smooth... Magnets are not strong and Touch options don't work if Mobile is locked.,Reviewed in India on 11 February 2022,Ok Product.,3,,0,Carbon Black,Flair
R2DPF7VFDLNKNM,Addy,Relatable to oneplus bass edition but has more battery backup. Everything is good except for the touch button. It doesn't work properly.,Reviewed in India on 29 December 2021,Good package for the price!,4,,0,Forest Green,Flair
R2KWU4DED4D682,likhil,"looks good, comfortable in the ear, sound quality is cool with out any noise and no stress for ears with buds. Wired earphones have so much good quality. Bluetooth connectivity is quick.😊",Reviewed in India on 8 January 2022,stressfree for ears with buds.,5,,0,Jet Black,Sense
R1XGJX96LH7H36,Veeravel,Really the battery life is very good and touch function and quality of products its really very nice.,Reviewed in India on 27 December 2021,Worth of money,5,,0,Carbon Black,Flair
RCB1WHZN7CHWB,SAMEER KUMAR SWAIN,"Verry very bad product Doing it for 60 days the  problem happened in it.No bass, I have to speak loudly in mic, and talking for a long time reduces the sound slowly down.Money west this item",Reviewed in India on 8 October 2021,After 2month use experience this item,1,https://m.media-amazon.com/images/I/81JEKZRSbaL.jpg,0,Carbon Black,Flair
R29HP7CI2KQ5HQ,Shaik Aliyasdani,Overall a good productEverything works really goodThe only thing it can be better is adding volume buttons to it.....Other than that worth the the money,Reviewed in India on 28 December 2021,Overall a Good product,4,,0,Carbon Black,Flair
R1VM6X4QL50XN2,Jyothisha,"There are no volume controls on earphones. You have to depend on your device for volume control. Also, the volume is so low. Even if you put to the maximum , you can hardly hear.",Reviewed in India on 6 January 2022,Low volume,2,,0,Carbon Black,Flair
R1RU3ETKBNC9AW,sachin kotian,"The noise cancellation sucks, you can't be on call when you are outside. The mic catches noise and amplifies it to the other end. Please reconsider your decision if you are planning to buy this.",Reviewed in India on 29 November 2021,Don't buy it,2,,0,Stone Blue,Flair
R3HFYJRINI2QTW,Shibam,"The product is highly fragile and weak plastic coating. Bluetooth connectivity is fluctuating, and there is no return policy or warranty or no guarantee if the product gets damaged.",Reviewed in India on 27 January 2022,Low-quality product,1,https://m.media-amazon.com/images/I/81uD8aRPlhL.jpg,0,Jet Black,Sense
R3VWNEUKPK3GSK,Shruti Bagal,Truly 30+ hrs of battery backup. Good sound quality and noise cancellation. Warranty claim also was hassle free.,Reviewed in India on 5 May 2022,Best Battery backup and nice sound quality,4,https://m.media-amazon.com/images/I/61K081CXyDL.jpg,0,Stone Blue,Flair
R3FSIHLCKGVVSR,AV,"Media volume is ok but In ear volume for calls is low, play and puase button not supported in you tube app and Amazon mini tv and in ear volume also low in Amazon fire TV stick.",Reviewed in India on 19 July 2021,"It's ok,but you tube and Amazon fire TV, amazon mini tv not supported in my device.",2,,0,Carbon Black,Flair
R1FPDVXVVDJZ3U,Starboy,"One of the cheapest product I have ever seen, personally not recommended, it just waste of money .",Reviewed in India on 10 August 2021,Worst Product,1,,0,Forest Green,Flair
